Date,AAPL_TECH_Close,AMZN_TECH_Close,GOOG_TECH_Close,JNJ_HP_Close,MRK_HP_Close
2012-05-11,11047973525.1816,432596616.6922,1117198654.3726,486645861.87450004,410171386.0376
2012-06-11,7804303054.3212,632218422.6774,1078970277.1134,562931790.855,401124958.5294
2012-07-11,15816287253.5136,841031844.7516,1489167253.4304,894703647.1212,1070058809.9321
2012-08-11,20283660974.121998,678048657.8944,1693942419.1502001,881218790.3042,715902816.0
2012-09-11,18168518939.155197,699863668.815,2064726909.3085,734452510.5351,616488546.0048
2012-12-11,9999742992.372,482109338.1288,936175808.1208,680146480.0000001,322657796.0
2012-11-13,10333504462.271198,595912695.7788,1050607943.6928,573075211.489,419288688.0
2012-11-14,9149401720.3344,676452585.8977,1088679598.212,725305357.5879,611607030.7931
2012-11-15,14828317704.9336,751076840.4282,1196667315.597,815274651.9999999,525720947.7168
2012-11-16,23875515720.924,980381126.5888,2225077955.044,987500465.5446001,716534055.0
2012-11-19,16634838183.6168,824934577.1384,1582437179.9301002,854364950.0,398281598.00000006
2012-11-20,12875968862.246,647968023.2283,1399313582.103,686911345.281,475026166.9051
2012-11-21,7482686816.429999,704402176.0407,1406439324.4283998,531660610.4404,319870312.712
2012-11-23,5568581894.875999,426218792.884,616163900.6314,379108945.0998,198276979.5222
2012-11-26,13276628991.6624,1017917425.1085,1457562454.4322002,682940792.4608,414644629.3811
2012-11-27,11138597050.0,742004881.709,1682574567.1812,602995774.4735999,389180504.8692
2012-11-28,10844024910.818401,677921576.7434,2079688604.1634,691735937.9832001,473420058.7704
2012-11-29,10833674235.414799,1334369356.242,1920993362.4816,682052357.8534,427405235.4405
2012-11-30,8179697640.0972,957134681.3922,2209322921.5336,940009251.4420999,665261944.9828
2012-03-12,7626332212.240001,748636903.9812,1524288470.5361998,691547904.8578,516397232.3799
2012-04-12,11456708266.256401,786430618.5735,1376279443.4284,997468080.2781,443862379.9938
2012-05-12,20101446715.0,724344731.9654,1280974940.1281,772265898.0371,517010318.35300004
2012-06-12,23007774651.134,901465105.2105,1010617991.4284999,662616988.3776001,392444652.36600006
2012-07-12,14988911062.4344,549671889.6812,1313174213.1036,706000554.9361,351215792.8695
2012-10-12,11930115345.5848,868136540.0152,936747998.2332,684841160.5994,415776800.0
2012-11-12,11453214235.7248,1049187796.3704,1872883383.2448,1061786040.1326,613838351.4165
2012-12-12,9377522000.0,661650442.8595,1692250513.657,836142956.2167,509174977.50000006
2012-12-13,11828348483.0,618125250.0,2420687540.042,625352175.0,604066393.7444
2012-12-14,18381191434.872,629678216.0538,1495221073.3261998,725533904.5272001,574118453.186
2012-12-17,14038190192.622398,578039222.2770001,2187800050.148,1015662196.6344001,579415139.2802
2012-12-18,11930476546.301601,1291844370.234,2166733753.718,1160202730.9428,622943468.162
2012-12-19,8446696238.022,593376977.0,1381573413.72,838067292.4032,510520745.99999994
2012-12-20,8975425880.064,675872900.0,1196942729.8752,833137850.0,1418599680.0
2012-12-21,11059288745.2684,1208705893.1597998,2523264038.6843,1555939354.5731,1192005984.0
2012-12-24,3265054897.2468,254585523.078,596581842.2559999,350555114.98050004,268513421.0346
2012-12-26,5541066727.1792,1032485821.7635001,838110026.5749999,542926325.5254,294733530.0
2012-12-27,8371939758.0,903674575.7214,1163489451.741,749990993.1984,469745931.4016
2012-12-28,6447740048.3328,455716052.9891,981410515.3709999,673337657.0733,460020404.68060005
2012-12-31,12534359378.3604,857724512.905,1412859672.6272001,895176974.46,586154341.6826
2013-02-01,10990756334.334,841661003.4580001,1837940856.5955002,912008276.5031999,659658246.0
2013-03-01,6833658289.152801,711052662.2599,1677583581.0562,678983722.8034,996592169.0868
2013-04-01,11186207060.3808,485698918.75479996,2039337242.2692,832255324.8954,647534160.4285
2013-07-01,9058911931.6696,1318138555.81,1216521246.7034001,538984335.0976,484531620.4964
2013-08-01,8605838806.118399,801990281.0534999,1229060385.1481,701624712.3012,622192962.0
2013-09-01,7527579771.7708,603442573.5936,1494442773.648,550369967.0184,429013329.00000006
2013-10-01,11239497515.609999,759774544.5464,1361075238.6000001,858230838.7770001,554877977.0295
2013-11-01,6513167830.5792,646619606.8266,950985561.0258,561920729.4666,524816522.99999994
2013-01-14,13156738079.8868,1165920797.0249999,2071290713.0724,535928145.2279999,481815114.00000006
2013-01-15,15215758986.5064,632684096.0386,2847255694.2407002,564131410.3852999,509149830.1234
2013-01-16,12486049451.881601,555501793.5408001,1447091047.9636,637245159.5597999,506630141.90949994
2013-01-17,8144823892.8672,509746628.7306,1573056376.8205001,770560311.1402,663078150.0
2013-01-18,8445050067.5604,800577025.2900001,2273281485.7862,992896318.6758,706337618.0
2013-01-22,8320527726.0,577585167.2754,2665518746.715,833739784.9396001,528448332.23260003
2013-01-23,15815162482.000002,672661141.3665,4381561781.696,739799014.6898,606943526.0
2013-01-24,23504070606.534,934412789.247,2551206744.4048,684925051.2606,537340900.0
2013-01-25,18978094744.0,1410890669.319,1677561559.178,770357259.1570001,572250844.8327
2013-01-28,12619620673.7832,1192879294.8926,1221476284.3281,693566686.2627,508720500.0
2013-01-29,9348020187.03,2648436471.0356,1316717916.1599998,921679514.546,686348298.0
2013-01-30,6806036012.4064,3566446234.754,1306353066.1023,684999058.018,551258100.0
2013-01-31,5194772351.999999,1797992550.0,1234891805.8904998,772367883.1026001,628829050.0
2013-01-02,8740032471.8616,1620475000.0,2905404682.5468,743009134.0000001,1576489115.376
2013-04-02,7537088636.1596,968061568.9596,2307765047.7748,681863886.2006999,1201386186.1806
2013-05-02,9375052573.7204,1071002941.1935,1432422672.2180998,763831568.9232,882761439.0
2013-06-02,9697558184.4456,726454290.7704,1600460202.4150999,911012747.916,714300342.0
2013-07-02,11782100892.6544,1034596454.7327,2198137494.5008,735452872.4036,663146300.0
2013-08-02,10740628105.8048,1016156486.5504,2371841175.9756002,615411108.4599,603772924.0
2013-11-02,8869970717.5632,875465646.3667,1696110198.657,429618333.7884,472228571.412
2013-12-02,10177713835.9848,761535225.3244001,1451307301.2546,575996642.7967,414334209.996
2013-02-13,7925953345.4528,1426304715.2930002,937951735.9184,606399800.0592,650305826.6066
2013-02-14,5920280708.260799,932378085.3699999,1367061451.576,733977238.6364,672748015.6672
2013-02-15,6438052655.9272,1055031675.0804,2164405838.12,801842986.1136,645286290.8418
2013-02-19,7159146674.274001,769920450.0,2365491437.689,750159894.2526,561783555.3061
2013-02-20,7635297511.9567995,940134263.1156001,2190469780.934,602277390.715,716726394.0
2013-02-21,7123935367.415999,967330163.2748,2789412336.687,727628387.3971,502477500.0
2013-02-22,5323660323.763599,829384456.6223999,1642485731.3657,653576875.0,661475898.3939
2013-02-25,5892073653.872,788029772.838,1821826992.875,801291380.9999999,825198396.0000001
2013-02-26,8041367050.642799,868492845.771,1740256955.823,813714075.0,589769474.1938
2013-02-27,9325655976.0,765557325.0,1620398889.7754002,624320496.0,555047799.9171001
2013-02-28,5084221852.1472,704860914.6608,1815324839.6525,898577504.8062999,607248849.0
2013-01-03,8493302477.7636,785793150.43,1753742446.984,730820581.4151,631618883.8163
2013-04-03,8742374218.746,943048778.2049999,2280111499.6164002,974881562.1159999,613703068.0
2013-05-03,9830509276.7952,1015879843.2551999,3391333507.8848,729957441.5976,653857825.0
2013-06-03,6996786315.75,561461171.4563,2388497742.143,660539119.4648,804458928.0
2013-07-03,7204120029.0752,531053329.695,1709041460.4354,621727875.0,594252872.0
2013-08-03,6036093012.222,515422365.7596,2421291116.4848,668845096.1082001,1257873730.2733002
2013-11-03,7416204054.504,516685056.951,1331223143.1456,690868161.6152,1686939445.9999998
2013-12-03,7128946471.3236,889880822.231,1662066347.626,690581662.4189999,2522577856.0074997
2013-03-13,6204178449.128799,518343431.30520004,1354538552.1712,627096093.9502001,799106308.0000001
2013-03-14,4693792576.3568,1388943205.7329998,1356494847.6348,801314619.7392,1146300818.0
2013-03-15,10203558876.0,1273989972.0612998,2524030235.78,1448899871.5930002,1072793471.0000001
2013-03-18,9866292860.998001,701512418.803,1484927819.8347,630905557.9892,528695263.1177
2013-03-19,8550501789.731999,958588799.954,1702259464.464,559574795.0957999,677529185.5041
2013-03-20,4983548999.8112,704664189.2610999,1192542715.332,635663535.9976,660666101.0257
2013-03-21,6196832201.9968,711113693.1935999,1198686699.043,666552079.8726,521302445.90459996
2013-03-22,6517965931.8872,805365650.0,1205840287.0566,548060980.2538,438297619.968
2013-03-25,8297015980.772401,643608650.3471,1386089927.6352,766250688.0000001,573086085.8829
2013-03-26,4846812054.084,630210505.158,968268746.949,1025412439.6342,537682740.8873
2013-03-27,5348061097.360801,762710935.5012,1736267546.1825,869865285.8898001,483816668.0582
2013-03-28,7000977888.5256,659216288.2629999,1816888369.2752,923906101.6679001,735563156.6417
2013-01-04,5969998178.648,660512890.128,1447971412.0571,604381224.0,439149245.1962
2013-02-04,8127930681.6456,692821270.4176999,1659779003.7846,855196538.6844001,574241715.0
2013-03-04,5603774176.224,625246611.5862,1401525437.7573,1005685779.9999999,1173563017.8722
2013-04-04,5475543021.5864,508936726.4628,1945954561.0937998,849070271.212,633002568.0
2013-05-04,5799278605.932,653364541.7704,2688859994.6772,704018064.5814,568705707.6015
2013-08-04,4579157704.9512,594445647.5472001,2194402264.1163,1283849650.8285,461781179.99999994
2013-09-04,4675644577.604,563174556.349,1677596320.3912,742728692.667,482374121.8014
2013-10-04,5849573886.296,614928299.4525,1563397925.0656,621974041.2504001,877552084.0000001
2013-11-04,5093518302.8184,833971443.543,1603421596.755,813543863.9999999,827964241.4621
2013-12-04,3662712620.0,782127266.6685001,1293008084.743,578104366.026,474133894.06439996
2013-04-15,4761099045.36,890436723.3260001,1918117544.8575,1012043705.6142,713035542.6527001
2013-04-16,4654711252.318399,582045039.4512,1381987727.6106,1053012825.2400001,478320461.81430006
2013-04-17,13595306275.039999,838325721.1894,1594008374.0298,1148867897.3866,550701848.4456
2013-04-18,9329378144.072,813956232.7888,2544695198.2174,825270370.0000001,524852267.2726
2013-04-19,8497854694.0,677482818.2175,4641764112.8944,911444302.4248,603374722.4106
2013-04-22,6121298658.1656,558488779.5708,2306991191.9768,592953230.9798,683597939.4692
2013-04-23,9634540194.6528,610564326.3764,1851875077.8944,767520418.0537,858489722.6535
2013-04-24,14041241706.9568,497995582.1471999,1487836040.7086,800067824.5194,745440305.5462
2013-04-25,5612856396.0,1680202623.398,1611834796.5544,740510676.6894,754621653.1258
2013-04-26,11385054240.0,3574984271.94,1993633066.7106001,577513684.3541,507498581.3984
2013-04-29,9836327890.0992,1777399615.585,1884473642.3976,687892056.076,543995538.0
2013-04-30,10935691587.6264,1078387919.5024,1901997751.1132002,1031248944.2988,928000900.0
2013-01-05,7952862448.2468,1090077204.4344,1193681794.1736,1037048219.9362999,1815757112.2592
2013-02-05,6711892214.9552,994087321.8086001,1674348058.2192,738243558.6756,651451288.0
2013-03-05,5806362186.072,906787657.8319999,2124941086.58,790083350.0,587982956.2508
2013-06-05,8171705128.204801,600379418.3478,1844771693.027,746505008.0000001,634051574.0
2013-07-05,7924222815.784801,807648535.4707,1679276967.0809999,775055744.9382,657714249.0
2013-08-05,7828923304.972,692486341.261,2156335917.29,687491507.9554,823690453.6165999
2013-09-05,6500613096.6588,720461099.0772,1917736806.8848,710321316.684,644852621.3513999
2013-10-05,5417068229.999999,829195454.7264999,1670357167.8215,651330063.1896,639798623.9238
2013-05-13,5147475130.392,568564266.495,1271032886.8812,569314261.737,473067033.5076
2013-05-14,7087778473.874,724490964.9000001,1400935524.1931,901070089.3607,625758461.8278
2013-05-15,11358607293.7792,725176474.559,3650609367.8784,1178267202.5556,616733194.0
2013-05-16,9362157370.859999,434081211.7825,2901033886.6,825694126.6743,554710387.0373
2013-05-17,6621209542.5168,682118254.8362,2538371637.3887997,1007546947.2492,999381139.4607999
2013-05-20,7143486647.5336,591194681.045,2064754020.3295,636822772.4716,756363283.2700001
2013-05-21,7160522655.146,468139005.88199997,1798446682.7955,894723523.6016,2225489825.0414
2013-05-22,6983392780.0,876182690.012,2277406558.3841,1223039100.1741,1991009036.3751001
2013-05-23,5574456805.1368,523678515.9964,2008411288.092,1259914134.5530999,1068692513.1592
2013-05-24,4390558886.0952,443989545.03699994,2005789999.2516,902068481.9999999,744939360.0
2013-05-28,6087855171.818,927763621.239,1989456800.5596998,734189330.3802,841154900.3361
2013-05-29,5253213043.3244,505409800.09659994,1748214918.8336,1016845388.7442,752343162.9483
2013-05-30,5701513555.4972,444939003.32250005,1846578299.3532,670825172.3976,715628745.0
2013-05-31,6172589717.1036,908361600.4916,1715753122.8295,1119821286.0,1014608891.7261
2013-03-06,5993809829.1932,678916044.7195,2147966119.3562,996909623.2314999,1840242472.9823
2013-04-06,4697356116.908,554941045.0632,1605268064.2982998,838645180.056,1829705146.9914
2013-05-06,4619440685.0256,938381236.6599,1811175914.4999,823335888.0000001,1214502663.0
2013-06-06,6528888749.124,663227396.8081,2229935157.9078,901272649.329,966940700.2082
2013-07-06,6383138510.3724,1282627938.8370001,2352903940.9556,756352842.6308,2430313210.5681
2013-10-06,7055990705.3076,867522576.6055,2081100736.5849998,721740285.5229,2353081863.4428
2013-11-06,4471528243.4928,851213480.9021999,1546320869.5616999,759415247.934,2575378810.1500998
2013-12-06,4093876518.1103997,608241992.1057,1922529240.9988,704521351.1736,796346775.0
2013-06-13,4450410468.0,730788365.8482,1815251134.7936,727678734.28,707636309.5464
2013-06-14,4175570591.514,589297670.492,1964408337.54,539781386.4284,653668798.6323
2013-06-17,4002393748.2368,801925034.232,1902074684.1460001,721783807.7127,596792547.5148
2013-06-18,3007364376.1391997,604685157.4610001,1951533618.3,624693703.2336,564252200.0
2013-06-19,4697414733.48,786497411.3100001,2626266371.22,703353632.2883999,856164071.9884
2013-06-20,5319336975.0444,815944965.9679999,2983308820.3668,1253560257.5177999,825471136.8249
2013-06-21,7105088212.3872,1148385296.985,3508060244.9170003,1723554497.8525999,1141526600.0
2013-06-24,6911410736.034,1045582860.043,2624019133.0748,1250324289.7775,839125286.9999999
2013-06-25,4517548593.7176,666511654.2016,2211564563.4735,959282767.5212,555823290.0
2013-06-26,5227853047.34,840898336.2064999,1599946438.5268,1040965811.067,533942159.5641
2013-06-27,4742883065.466,699287194.7659999,1689613315.02,770877904.1097,550329732.3601999
2013-06-28,8192825454.2904,886747483.3866,2068204290.0869,1021416329.8963,758983726.3398
2013-01-07,5715248364.0,814761237.3292,1531357982.7647998,858087446.2844,607357104.0
2013-02-07,7022639109.4944,918774521.6201999,1668810467.313,742086697.0,526755133.6841
2013-03-07,3620815576.7448,389973188.627,928026519.5929,312399318.4001,319984693.126
2013-05-07,4085122532.8536,567586161.9269999,1520604723.208,474814348.2108,382137480.0
2013-08-07,4419369602.955999,885340540.8132,1782545698.1664,1067633477.7944,520438533.99999994
2013-09-07,5318357703.5232,809170665.2243999,1791769600.0349998,830903539.9542,491281243.6833
2013-10-07,4228420806.8032,529175742.4674,1547745030.877,630667989.8658,373162364.21930003
2013-11-07,4979338510.3868,1200827534.0292,2378050986.7338,801766353.1174,552763031.442
2013-12-07,4258446444.0,1396061660.5284,2370424455.4951997,683078078.8188,429845978.8555
2013-07-15,3693039028.798,688433607.7191999,1812810168.6,1206225306.6864,468431488.00000006
2013-07-16,3326951545.33,816335560.699,1823510829.9474,1031391702.8184,736645728.0
2013-07-17,3058127250.1359997,626548097.0594,1383386804.2278,1156566147.5034,457610423.5078
2013-07-18,3375111096.0,931732172.043,3309800235.7728,751052964.3414,844762835.644
2013-07-19,4078329948.056,907479345.7041,6598317738.4202,1153456086.5189,679989587.2286999
2013-07-22,3163774373.3148003,764982063.7277,2643915216.2757,915066926.0838001,540128375.3187001
2013-07-23,5527609161.9168,601999572.0008,1848842627.8604,782584817.0646001,442969060.0
2013-07-24,9312645706.0,598029474.0009999,1876640957.6,632324274.8463,427121124.0
2013-07-25,3594033634.4304,1640119687.5651999,2664033333.1236,682055760.0,483646047.9192
2013-07-26,3152328845.5932,2751148263.175,1573830902.2212,804251288.3274,477442257.6924
2013-07-29,3967061168.0,983131999.2708,1669086390.8578,738689242.0749999,497495944.00000006
2013-07-30,5009548965.4223995,923378706.2136,1564072142.3977,825765692.274,806192493.2218
2013-07-31,5219571295.315999,569697387.8913001,1929483256.3776,1062692950.0,1039335144.8472
2013-01-08,3363950341.7492003,908062389.8018999,1933525326.0293999,1040715688.7042,658152151.0956
2013-02-08,4539228601.726,761315923.4766,1553748522.4296,802607600.4969001,433083596.92219996
2013-05-08,5345955628.3476,672170845.668,1185225207.2422001,674647141.5772,329475016.21089995
2013-06-08,5564017991.347199,556086750.0,1350283673.2128,601791137.17,481711570.05550003
2013-07-08,4962963859.224,582240517.844,1228322746.0928001,848269290.2276,469298855.3337
2013-08-08,4211280285.5396,693037092.566,1328209277.1,1035140555.64,418363966.63140005
2013-09-08,4331317200.0112,579746197.503,1178581077.856,1120862500.1358,381709990.1118
2013-12-08,6082924236.186,446370108.009,1219293191.9868,1013131600.0,481554306.9351
2013-08-13,15420426147.050402,690800105.3499,1251179610.3167999,939382418.1996,361050493.0
2013-08-14,13466130482.2128,412246094.34,1811071022.0054998,1153413721.8495998,414345813.0
2013-08-15,8718652564.706001,647823260.2614001,1606828348.5545,1075558221.0321,544051766.3415
2013-08-16,6499898983.242,689976466.9575,1435385449.7334,1260179601.3021,629659093.2004
2013-08-19,9257522163.7248,707471135.3418,1567573023.463,785739123.939,398639530.7566
2013-08-20,6418856969.7588005,455410860.6548,1067001123.2397001,768017041.6776,670358214.095
2013-08-21,6026159995.9484,516579933.7071,1527641698.968,705134183.8221,512567989.20000005
2013-08-22,4386665952.9056,412169913.6486,759987560.3306,634757108.3838,412614651.6303
2013-08-23,3985463921.2752,568970638.6190001,937270942.495,682074339.8596,437984799.0
2013-08-26,5945206230.404,489905641.5947,911836587.0496,588595478.2755,439065914.7798
2013-08-27,7401942700.4096,695582662.6680001,1474202931.5181,856633184.1176001,510785474.84239995
2013-08-28,5393027443.944,410290199.05770004,1128457209.6171,763990667.1708001,462056498.00000006
2013-08-29,4208558811.1839995,444826289.23039997,1264717624.464,499405015.99999994,456653320.6092
2013-08-30,4738165972.498,431220022.8817,1576565683.2024,645595062.8852,393750735.32629997
2013-03-09,5791920562.836801,836826845.2287999,1761649852.6928,655970994.819,670967389.7876
2013-04-09,6145157689.7424,716070540.579,1779126949.9536002,735069736.9176,527588736.0
2013-05-09,4180920455.0988,534262070.8996,1135696877.3276,491593221.64790004,375243466.20360005
2013-06-09,6397244289.9176,678111085.62,1373505425.6339998,874641924.1396,1266316154.3298
2013-09-09,6158772517.312799,492603341.2076,1096317920.4879,597132918.3606,1393062806.3604
2013-10-09,13129080915.658401,534160197.324,1144184013.6097,766554702.3413,1478196628.0
2013-11-09,15011759959.459202,522152690.139,1443370614.5744,722593487.2943,644069860.6209
2013-12-09,6821105891.443201,480028907.907,978297231.5059,706605900.877,454689820.9952
2013-09-13,4961738101.9276,402370769.5578,1178313225.0,685407802.0,367074997.681
2013-09-16,8740475016.655201,535394900.3832,1186438592.3246999,673396203.4363,454344948.5718
2013-09-17,6494502523.163199,698526434.8544999,1115948776.9666,560285353.4178,369835417.5934
2013-09-18,7581951546.329999,919365189.0536,1747606648.1982,909484645.462,678021108.0174
2013-09-19,6823743112.208401,733621849.2982,1435457482.6284,605360470.0,450169261.34400004
2013-09-20,11673611291.199202,1677329560.7907999,3924205315.6019998,1319067248.0,1342407554.078
2013-09-23,13354289237.2344,587127482.1509999,1575610203.5839999,657145628.4952,601039776.0
2013-09-24,6364315877.9508,638814778.168,1318489311.936,687895457.7975,632177504.6994
2013-09-25,5450871447.000001,627988777.9484,1446481636.1424,652507870.9864,541354798.2874
2013-09-26,4119353083.9999995,633026978.0505,1106386761.5156,557300242.0,489249248.0
2013-09-27,3931660955.3087997,523786591.57500005,1103183796.9950001,473641219.3833,502287247.5103
2013-09-30,4429627089.174,507602328.35400003,1508618579.8079998,690251802.9246,773376856.244
2013-01-10,6167180102.5548,769124608.7568,1494360159.4912,552696695.3187,1332512662.6783998
2013-02-10,5056175473.44,710698896.174,1327762990.9101999,557206992.3834001,675985247.0247
2013-03-10,5572218775.1076,841920074.748,1854651992.4018002,668795883.4491999,865668197.9004999
2013-04-10,4465757406.9248,579057616.335,1184616406.7244,528225487.9,558059684.0
2013-07-10,5440022119.6132,645854493.9167999,1119879273.1728,494013245.1792,440386852.80420005
2013-08-10,4996918339.7616005,960086860.8282,1659205681.0602,742221586.6697999,669488425.0
2013-09-10,5243445094.7928,968472137.7214,2269109442.1224,688900623.9858,725755218.0
2013-10-10,4871967003.8004,779739900.2163,1958095524.3874,759112653.3521,819791410.5248
2013-11-10,4712298462.751599,672486191.4465001,1228519852.3606,755834584.6506,484888025.2535
2013-10-14,4639710065.172,602478393.2692001,1089476863.4196,826034307.5958,966532875.0
2013-10-15,5700510495.9264,692801026.4334,1404013015.986,991388320.0000001,659477770.0
2013-10-16,4493904440.743199,673980621.293,1802862643.3614,739448768.1159999,523714336.7946
2013-10-17,4569206013.7724,823043238.8676001,3783174881.68,788146120.5696,653816148.8785
2013-10-18,5280497126.506,1963646272.2114,11698318210.0446,832238610.7522,961676184.6323999
2013-10-21,7412749014.106799,823379617.0446,3640223571.6411,632973579.1784999,775693746.644
2013-10-22,9915844571.5896,1308711205.4194999,2224031760.4644003,889934789.6355,736154520.8415
2013-10-23,5881861689.547199,920875060.182,2746817929.4268,594008147.1008,449336601.6507
2013-10-24,7309294565.9328,1954956134.0377,2145459447.5496,484929839.498,517714853.20110005
2013-10-25,6345181536.512,4374052932.552,2061302104.2978,559538815.696,832786777.8939999
2013-10-28,10416699125.268799,1302198142.5432,1176036899.708,605246883.449,1237946105.4048
2013-10-29,11732459976.9776,792644606.2248,1663148653.182,567846631.9033,724266231.78
2013-10-30,6639302781.7844,1625654317.4714,1364314379.376,584150172.2954,450522559.917
2013-10-31,5146660694.9184,897989201.5331999,1690102834.0847998,719940886.7739,676088478.0
2013-01-11,5105394525.0,1195829000.0,1317938906.5746,638268003.5077,945013004.9999999
2013-04-11,4602056725.0,695381596.6159999,1168464051.18,638418368.1375,739635316.1775
2013-05-11,4977009741.3372,720328149.1065,1206744159.078,496589175.2988,472673890.4205
2013-06-11,4155743547.8215995,812909598.0239,933646279.2118,493232957.30130005,568125335.6387
2013-07-11,4806797644.586,1458858819.5074,1692907028.7905998,566975473.2338,534966828.0
2013-08-11,5192898455.7072,930738633.6862,1311402220.2450001,679934496.6885,815433822.5762
2013-11-11,4216398865.0000005,801501257.3084999,1124362018.152,445341103.7231,354069800.0
2013-12-11,3793784810.088,818983740.6568999,1232382964.0019999,714760960.7207999,663909054.0
2013-11-13,3667109552.5232,987904928.7733,1630611139.2954998,835794326.1827999,670211316.0
2013-11-14,5327233266.0736,1528310495.0412,1207778971.4627998,661732129.9086001,539438292.0
2013-11-15,5960894002.4172,1658164030.3908,1319097748.6620002,666676562.937,576431405.0
2013-11-18,4536974995.056,1002381112.8382001,1815171373.485,800795625.4760001,380724085.1398
2013-11-19,3876934025.1516004,695137715.8096,1160073913.2552,628371618.6242,401158571.0
2013-11-20,3566683972.2976,642292767.4004999,985136804.852,673328989.153,397163955.2519
2013-11-21,4876880271.4324,724780257.5397999,1128953980.3416,656518219.3113999,624139789.1629
2013-11-22,4153305800.1960006,1104085299.069,1294143901.6047,615515025.0,683589012.0321
2013-11-25,4289273477.9999995,1119487116.5845,1687037328.7480001,609602978.8762,907889085.9999999
2013-11-26,7646341938.6172,1039004414.378,2419769396.8616004,690858041.4648,1137330539.8786001
2013-11-27,7086724432.2364,877715666.5727,1194445288.374,437268937.8114,576308888.131
2013-11-29,6317900246.3192005,947049707.97,1263804040.7016,388749704.4272,343827013.8
2013-02-12,9302888825.5576,1849302143.432,1447962532.0314,549407266.1726,744164382.0
2013-03-12,9121149791.152,1424357528.8116,1765335116.9444,851471576.0611,676954916.7912
2013-04-12,7623658215.8912,909051566.8023,1260857305.136,582238136.3445001,564678407.4516
2013-05-12,9077881563.94,733030165.935,1198654303.9157999,805696622.6661999,425715947.7219
2013-06-12,6887293523.2612,767979688.8164,1528571162.5398002,687560990.5608001,365644040.5968
2013-09-12,6483471111.7848,1062989243.427,1598389064.2334,658671793.949,462469149.3315
2013-10-12,5620548930.4944,1061276301.2631999,2010798380.896,713261116.4234,505985252.0
2013-11-12,7211847901.8348,936862351.9025999,1844087514.038,877496582.4243,709970814.504
2013-12-12,5250858262.65,809660625.0,1708101479.5472002,1119964461.1428,561077344.0
2013-12-13,6590232052.362,1162325969.75,2293793930.0512,722487134.182,406213002.3963
2013-12-16,5626624701.852,875843751.2517,1718909011.728,605143529.869,545783028.0
2013-12-17,4556912023.3728,908612820.9366,1642924107.5351999,797264075.176,665810027.8
2013-12-18,11130731157.1624,1381544004.5981,2397585250.0938997,897783494.3089,662580357.0994
2013-12-19,6228404616.0,959205172.8544,1809269687.3142,675225202.023,427517504.7624
2013-12-20,8557135461.6552,2024634640.4068,3589754470.738,1037393804.9399999,828827532.0
2013-12-23,10206777270.3848,1071565774.5734999,1919697259.392,488881760.6878,407906112.2639
2013-12-24,3396993951.2544003,551055696.5648,816255368.2590001,289740431.7054,210135789.0
2013-12-26,4108575458.2879996,755602743.0275,1494866266.9524999,320105117.4591,252070461.06980002
2013-12-27,4518413992.4616,790945126.1703,1755515043.3976,324268547.9774,211323701.24429998
2013-12-30,5022952882.836,978350514.5645001,1371311555.9004,403360243.1103,315715679.6781
2013-12-31,4469814518.5232,796184252.9685,1521767781.4608,581431612.6072,424168736.5251
2014-02-01,4636114206.8416,850780268.1378001,2027406847.6595998,538861182.0804,390302900.773
2014-03-01,7582754646.334,876211692.4204,1841651542.4682,517813548.7248,320012550.0
2014-06-01,8015406696.1668005,1248043293.853,1976839011.0853999,687258369.887,493987855.86279994
2014-07-01,6118059518.5248,762625478.084,2907033781.1127,1043158568.0633,500889547.99579996
2014-08-01,5017874945.865601,931047710.1144999,2559145287.1264,856545308.3868,681908916.6956999
2014-09-01,5348889632.486401,843324051.0300001,2355914110.5725,752601454.8341,461719528.0
2014-10-01,5804782349.296,1065529980.718,2422445768.5112996,634511662.6052,406177836.1431
2014-01-13,7241784118.352,1112299033.2939,2716301743.35,906179400.0,1980913818.7087
2014-01-14,6489583450.526401,930283375.0609,2853437145.5334997,716774663.5673,1123107100.0
2014-01-15,7795849944.1032,1060258607.6085,2240027560.575,700638382.1721001,550829760.0
2014-01-16,4538476157.754,1029554928.7856,1946887746.7116,795080095.5989001,407904000.0
2014-01-17,8240189329.962801,1800282943.4235,3107897896.9188,1303690836.5712,870619676.7588
2014-01-21,6442292935.405601,1270850767.5348,2303927214.2269998,1539120635.6316001,571969987.071
2014-01-22,7484486787.582,833554688.5445,1830666057.201,837137159.9999999,547062338.6928
2014-01-23,8009770479.1832,1209766682.8730001,2261086617.2444,864550083.3554,819294448.2444
2014-01-24,8373492416.354799,1728075866.7504,4374407303.099999,960846572.6042,949222374.0
2014-01-27,10909313946.342,1520707100.0632,4794294532.352401,781146905.3704001,1628535028.998
2014-01-28,19274552838.912,1141677614.7385,2482038255.8907,743721423.4912,797184418.9218
2014-01-29,8992217837.68,1299479700.5876,2634281251.875,992132912.3202,1010059861.6539
2014-01-30,12110768431.355999,4221086543.7390003,5780629706.1184,615303550.0,929564983.2564001
2014-01-31,8309909740.801201,5794565244.3096,6573558018.425601,1078785498.1938,862881316.2900001
2014-03-02,7190936853.24,3558698858.3152,5178725620.3619995,1210112374.0554001,806646318.9772
2014-04-02,6844701206.2464,1674648612.7548,3200346991.296,990621002.3091999,972913432.6362001
2014-05-02,6010937987.812799,1536644383.2248,2737306837.502,931041933.3327,1311822214.4937
